"nome_pais","year","Country Name","Country Code","Adjusted net national income per capita (constant 2010 US$)","Agricultural land (% of land area)","Agricultural raw materials exports (% of merchandise exports)","Agricultural raw materials imports (% of merchandise imports)","Agriculture, forestry, and fishing, value added (annual % growth)","Cereal production (metric tons)","Crop production index (2004-2006 = 100)","Fertilizer consumption (% of fertilizer production)","Food exports (% of merchandise exports)","Food imports (% of merchandise imports)","Food production index (2004-2006 = 100)","NA","Area","Year","Gross per capita Production Index Number (2004-2006 = 100)_Agriculture (PIN)","Gross per capita Production Index Number (2004-2006 = 100)_Cereals,Total","Gross per capita Production Index Number (2004-2006 = 100)_Crops (PIN)","Gross per capita Production Index Number (2004-2006 = 100)_Food (PIN)","Gross per capita Production Index Number (2004-2006 = 100)_Livestock (PIN)","Gross per capita Production Index Number (2004-2006 = 100)_Non Food (PIN)","Gross Production Index Number (2004-2006 = 100)_Agriculture (PIN)","Gross Production Index Number (2004-2006 = 100)_Cereals,Total","Gross Production Index Number (2004-2006 = 100)_Crops (PIN)","Gross Production Index Number (2004-2006 = 100)_Food (PIN)","Gross Production Index Number (2004-2006 = 100)_Livestock (PIN)","Gross Production Index Number (2004-2006 = 100)_Non Food (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Agriculture (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Cereals,Total","Net per capita Production Index Number (2004-2006 = 100)_Crops (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Food (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Livestock (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Non Food (PIN)","Net Production Index Number (2004-2006 = 100)_Agriculture (PIN)","Net Production Index Number (2004-2006 = 100)_Cereals,Total","Net Production Index Number (2004-2006 = 100)_Crops (PIN)","Net Production Index Number (2004-2006 = 100)_Food (PIN)","Net Production Index Number (2004-2006 = 100)_Livestock (PIN)","Net Production Index Number (2004-2006 = 100)_Non Food (PIN)","GeoAreaCode","GeoAreaName","undernourishment"
"peru","2009","Peru","PER",3656.92942457402,18.7078125,1.43182085510646,1.35096132815577,0.303885391795106,5049848,117.62,99025.4498714653,22.831146074204,10.9977180979991,124.02,NA,"Peru",2009,116.05,125.53,111.99,118.01,124.29,85.94,121.84,131.76,117.58,123.89,130.48,90.22,116.07,125.92,112.03,118.13,124.37,85.94,121.85,132.17,117.62,124.02,130.56,90.22,"604","Peru",12.6
"peru","2010","Peru","PER",4076.02939436615,18.76796875,1.29435705336061,1.65430826190422,0.978143259034852,4868327,125.63,154.105773282764,19.8202992038332,10.3222020005975,131.02,NA,"Peru",2010,121.19,118.86,117.92,123.19,127.82,90.73,128.86,126.36,125.39,131,135.9,96.47,121.1,119.08,118.14,123.21,127.89,90.73,128.77,126.59,125.63,131.02,135.97,96.47,"604","Peru",11.2
"peru","2011","Peru","PER",4368.47898506549,18.83125,1.13923758891107,1.7188625792577,8.12224079550812,4616641,128.13,53.545406824147,20.6765931003597,10.1761663947447,133.94,NA,"Peru",2011,123.48,110.51,118.77,124.2,133.02,113.4,133.02,119.03,127.96,133.8,143.29,122.17,123.56,110.6,118.93,124.33,133.09,113.4,133.11,119.13,128.13,133.94,143.36,122.17,"604","Peru",10.2
"peru","2012","Peru","PER",4657.93391318703,19.0094528198242,1.09062226664356,1.3563746585587,1.77198128914613,5223285,135.86,40.6753131490135,19.902852313742,10.008172556116,142.35,NA,"Peru",2012,128.65,124.31,124.12,130,137.83,106.49,140.45,135.69,135.52,141.92,150.46,116.26,128.95,124.67,124.43,130.39,137.74,106.49,140.78,136.08,135.86,142.35,150.37,116.26,"604","Peru",9.5
"peru","2013","Peru","PER",4903.99349541822,19.0421875,1.22291151158502,1.23593871935946,2.605850504421,5249332,140.63,51.4399850613695,19.6185873546954,9.84883267939737,148.26,NA,"Peru",2013,131.13,123.54,126.67,133.9,140.16,84.69,145.09,136.67,140.17,148.16,155.07,93.7,131.07,123.89,127.09,133.99,140.17,84.69,145.02,137.05,140.63,148.26,155.08,93.7,"604","Peru",9.3
"peru","2014","Peru","PER",4974.97069396402,18.57734375,1.42036520825752,1.22454284523102,-1.08951484321615,5009050,143.32,35.5809580592105,23.611849115548,10.5178232064539,149.4,NA,"Peru",2014,131.18,119.46,127.34,134.45,138.97,76.74,147.09,133.92,142.78,150.75,155.81,86.04,129.88,119.75,127.82,133.24,138.99,76.74,145.62,134.24,143.32,149.4,155.83,86.04,"604","Peru",9.3
"peru","2015","Peru","PER",5009.09720599127,18.2296875,1.46430767587221,1.1861814913258,3.95317597390137,5469369,143.82,38.2985838165808,26.3180085171795,11.2020942129766,149.46,NA,"Peru",2015,130.34,127.6,126.13,133.19,138.88,83.57,148.05,144.91,143.27,151.28,157.73,94.92,128.68,128.09,126.62,131.58,138.91,83.57,146.16,145.46,143.82,149.46,157.77,94.92,"604","Peru",9
"peru","2016","Peru","PER",4999.36113367264,18.50546875,1.20383797135577,1.1034314337277,1.73896990954402,5179308,146.29,38.7853808170996,25.4638695267765,11.6166733354945,151.81,NA,"Peru",2016,130.45,120.76,126.62,133,138.23,88.51,150.05,138.88,145.64,152.98,158.98,101.81,129.36,121.13,127.18,131.98,138.28,88.51,148.79,139.3,146.29,151.81,159.04,101.81,"604","Peru",8.8
"suriname","2000","Suriname","SUR",NA,0.564102564102564,0.0783227029798797,0.0369886633468009,5.90277319088688,163695,95.97,NA,2.41113610339,14.0443954149542,96.32,NA,"Suriname",2000,99.37,99.52,100.63,99.37,94.48,90.67,94.05,94.21,95.23,94.05,89.46,85.71,101.77,100.78,101.41,101.77,94.64,90.67,96.32,95.4,95.97,96.32,89.61,85.71,"740","Suriname",13
"suriname","2001","Suriname","SUR",NA,0.551282051282051,0.0936185561237201,0.0537391622206278,11.475413089328,191385,104.62,NA,3.14109378733702,14.2246676645401,103.64,NA,"Suriname",2001,107.32,115.05,109.41,107.32,99.18,89.65,102.72,110.14,104.72,102.72,94.97,85.71,108.28,115.15,109.32,108.28,99.25,89.65,103.64,110.23,104.62,103.64,95.04,85.71,"740","Suriname",12.9
"suriname","2002","Suriname","SUR",NA,0.474358974358974,0.0685433202758587,0.0977162443068708,-3.82353547044315,157166,80.59,NA,4.00482357382884,14.7611874485851,85.22,NA,"Suriname",2002,86.41,93.44,82.94,86.41,99.84,88.67,83.62,90.45,80.26,83.62,96.67,85.71,88.06,94.49,83.29,88.06,99.91,88.67,85.22,91.47,80.59,85.22,96.73,85.71,"740","Suriname",12.4
"suriname","2003","Suriname","SUR",NA,0.516025641025641,0.0467943042687231,0.0755086476956533,3.66973386784262,193750,88.81,NA,2.34655659235329,13.2983806691304,91.42,NA,"Suriname",2003,92.63,113.94,91.3,92.63,97.77,114.28,90.63,111.51,89.32,90.63,95.69,111.68,93.44,114.1,90.78,93.43,97.85,114.28,91.42,111.66,88.81,91.42,95.78,111.68,"740","Suriname",12.1
"suriname","2004","Suriname","SUR",NA,0.496794871794872,0.0406901805644874,0.05099201151971,0.884948303409104,174563,94.09,NA,1.82372647281988,11.1046641504328,95.7,NA,"Suriname",2004,96.52,101.55,95.52,96.52,100.4,86.77,95.46,100.46,94.46,95.46,99.34,85.71,96.76,101.21,95.15,96.76,100.45,86.77,95.7,100.12,94.09,95.7,99.39,85.71,"740","Suriname",11.6
"suriname","2005","Suriname","SUR",NA,0.466666686229217,0.0293738213265149,0.0396737215855556,-4.97075668545935,163990,97.26,NA,1.27493126023716,9.53040409517567,98.29,NA,"Suriname",2005,98.57,94.4,97.59,98.57,102.36,85.84,98.53,94.39,97.55,98.54,102.37,85.71,98.32,93.79,97.31,98.32,102.35,85.84,98.29,93.77,97.26,98.29,102.36,85.71,"740","Suriname",10.9
"suriname","2006","Suriname","SUR",NA,0.466666686229217,0.0293523013705045,0.0335754298678121,5.35679437586276,182705,108.65,NA,1.24997348557188,9.70646244001597,106.01,NA,"Suriname",2006,104.92,104.05,106.89,104.91,97.24,127.39,106.01,105.15,108,106.01,98.29,128.57,104.91,105,107.54,104.91,97.19,127.39,106.01,106.11,108.65,106.01,98.24,128.57,"740","Suriname",10.3
"suriname","2007","Suriname","SUR",NA,0.448717948717949,0.0278606196117186,0.0275699150139731,5.42929292929293,179061,110.7,NA,1.41502426907487,11.2461935504197,114.25,NA,"Suriname",2007,110.81,100.89,107.61,110.8,123.21,210.07,113.16,103.06,109.88,113.15,125.88,214.29,111.88,101.92,108.41,111.88,123.03,210.07,114.26,104.1,110.7,114.25,125.69,214.29,"740","Suriname",9.7
"suriname","2008","Suriname","SUR",NA,0.453846173408704,0.0297514530683946,0.0226803454490154,-8.8622754491018,182904,116.88,NA,2.22855771637019,11.6636571631723,108.97,NA,"Suriname",2008,112.02,101.98,112.38,112.02,110.65,207.85,115.62,105.27,115.98,115.62,114.26,214.29,105.58,102.96,113.26,105.58,110.64,207.85,108.98,106.28,116.88,108.97,114.25,214.29,"740","Suriname",9.1
"suriname","2009","Suriname","SUR",NA,0.51538462516589,0.471249861053196,0.100683706928089,30.4862023653088,229394,133.04,NA,2.17987389511778,14.260133732101,123.53,NA,"Suriname",2009,125.4,126.55,126.42,125.4,121.44,185.1,130.8,132.04,131.86,130.8,126.72,192.86,118.43,128.44,127.56,118.42,121.45,185.1,123.53,134,133.04,123.53,126.73,192.86,"740","Suriname",8.4
"suriname","2010","Suriname","SUR",5592.94912279672,0.501923096485627,0.493771429584535,0.090871790982211,2.81973816717019,226721,136.71,NA,2.37868741324921,15.1658610775809,145.28,NA,"Suriname",2010,130.3,123.77,128.82,130.3,136.01,131.05,137.34,130.49,135.78,137.34,143.43,137.98,137.82,125.01,129.71,137.82,136.18,131.05,145.28,131.79,136.71,145.28,143.61,137.98,"740","Suriname",8
"suriname","2011","Suriname","SUR",NA,0.512820512820513,0.672755343166297,0.0704228147814976,4.30950048971597,235330,135.86,NA,1.81561356279796,14.3474039806864,141.87,NA,"Suriname",2011,126.46,127.15,126.88,126.46,124.84,112.32,134.69,135.45,135.12,134.69,133.02,119.49,133.2,128.31,127.58,133.2,124.95,112.32,141.87,136.68,135.86,141.87,133.14,119.49,"740","Suriname",8.1
"suriname","2012","Suriname","SUR",NA,0.469230749668219,0.859119594575654,0.0651614651047483,10.1408450704225,224156,135.72,NA,3.55651912823851,15.2699491059538,145.7,NA,"Suriname",2012,126.04,119.87,125.2,126.04,129.33,118.47,135.63,129.02,134.7,135.63,139.22,127.34,135.4,121.19,126.14,135.4,129.43,118.47,145.7,130.43,135.72,145.7,139.33,127.34,"740","Suriname",8.2
"suriname","2013","Suriname","SUR",NA,0.533333313770783,0.974118416040295,0.0537092116753519,-8.69565217391305,262076,154.8,NA,2.33703013659843,11.3178269722422,156.39,NA,"Suriname",2013,134.06,138.74,141.35,134.06,105.76,117.28,145.72,150.84,153.63,145.72,115.01,127.34,143.87,140.4,142.43,143.87,105.95,117.28,156.39,152.65,154.8,156.39,115.21,127.34,"740","Suriname",8.1
"suriname","2014","Suriname","SUR",NA,0.565384595822065,1.47939569110798,0.0851649976349254,3.45471521942112,275938,159.13,NA,3.31965395272094,13.6905186080751,159.8,NA,"Suriname",2014,135.74,144.63,143.97,135.74,103.8,116.13,149.02,158.81,158.04,149.02,114,127.34,145.56,146.3,144.97,145.56,103.98,116.13,159.8,160.64,159.13,159.8,114.19,127.34,"740","Suriname",7.8
"suriname","2015","Suriname","SUR",NA,0.557692307692308,NA,NA,4.15162454873645,268529,151.98,NA,NA,NA,154.32,NA,"Suriname",2015,130.08,139.4,136.32,130.08,105.87,115.02,144.18,154.55,151.08,144.18,117.39,127.34,139.23,140.89,137.14,139.23,106.09,115.02,154.32,156.18,151.98,154.32,117.64,127.34,"740","Suriname",7.6
"suriname","2016","Suriname","SUR",NA,0.557692307692308,3.20666566609566,0.137467683496813,1.03986135181975,278166,152.98,NA,4.5369648315486,16.4909359883601,156.91,NA,"Suriname",2016,130.92,143.07,135.93,130.92,111.47,113.96,146.46,160.09,152.05,146.46,124.76,127.34,140.25,144.76,136.76,140.25,111.78,113.96,156.9,161.97,152.98,156.91,125.11,127.34,"740","Suriname",7.6
"trinidad and tobago","2000","Trinidad and Tobago","TTO",NA,13.0604288499025,0.0784077275356141,1.0131551531244,-2.36661950968198,7231,132.25,NA,5.6542730804058,8.31423107503179,98.61,NA,"Trinidad and Tobago",2000,100.26,208.02,135.32,100.27,76.68,99.49,98.03,203.41,132.27,98.04,74.99,97.12,100.85,212.44,135.3,100.86,76.77,99.49,98.6,207.73,132.25,98.61,75.08,97.12,"780","Trinidad and Tobago",11.6
"trinidad and tobago","2001","Trinidad and Tobago","TTO",NA,11.6959064327485,0.0555671753861215,0.731133253282075,8.67756462375205,5073,110.59,NA,5.14671981680539,8.82788016532923,97.81,NA,"Trinidad and Tobago",2001,99.42,128.43,112.83,99.5,90.4,84.34,97.55,126.01,110.67,97.62,88.71,82.61,99.61,127.43,112.76,99.69,90.36,84.34,97.73,125.04,110.59,97.81,88.68,82.61,"780","Trinidad and Tobago",11.2
"trinidad and tobago","2002","Trinidad and Tobago","TTO",NA,11.6959064327485,0.0599697236730816,0.864593906397729,8.71057930086654,7178,133.68,0.133882169085877,6.4937951542308,8.78909870588955,118.74,NA,"Trinidad and Tobago",2002,120.13,169.91,135.69,120.4,109.66,67.51,118.37,167.43,133.66,118.63,108.08,66.41,120.23,174.28,135.71,120.5,109.52,67.51,118.47,171.74,133.68,118.74,107.94,66.41,"780","Trinidad and Tobago",11.3
"trinidad and tobago","2003","Trinidad and Tobago","TTO",NA,11.6959064327485,0.0325214451643709,0.70654665513768,-15.2604143876964,4675,103.95,0.123381528775657,4.15006371981867,9.47799539745892,104.44,NA,"Trinidad and Tobago",2003,105.49,98.03,105.02,105.43,105.81,118.89,104.45,97.07,103.95,104.39,104.79,117.52,105.55,98.49,105.02,105.48,105.87,118.89,104.5,97.53,103.95,104.44,104.85,117.52,"780","Trinidad and Tobago",11.8
"trinidad and tobago","2004","Trinidad and Tobago","TTO",NA,10.7212475633528,0.0348224079245254,0.55924433522383,-34.226357616236,4720,95.46,0.167614035161234,3.55391696146268,8.64440025332102,100.92,NA,"Trinidad and Tobago",2004,101.2,98.24,95.97,101.44,104.71,53.53,100.7,97.77,95.47,100.95,104.23,53.18,101.16,98.18,95.95,101.41,104.75,53.53,100.67,97.71,95.46,100.92,104.26,53.18,"780","Trinidad and Tobago",12
"trinidad and tobago","2005","Trinidad and Tobago","TTO",NA,10.5263157894737,0.0356952994577585,0.562360075535826,-5.44543746185565,5132,89.2,0.141124603145856,3.14159525046371,9.02233331623972,98.75,NA,"Trinidad and Tobago",2005,98.78,109.42,89.24,98.82,105.2,91.61,98.79,109.44,89.22,98.83,105.23,91.47,98.71,110.39,89.22,98.74,105.26,91.61,98.71,110.41,89.2,98.75,105.29,91.47,"780","Trinidad and Tobago",11.8
"trinidad and tobago","2006","Trinidad and Tobago","TTO",NA,10.5263157894737,0.0176742397040964,0.61925800180366,-10.1359166815167,4555,115.35,0.140681853948391,2.31891910914403,7.78086534094884,100.33,NA,"Trinidad and Tobago",2006,100.02,92.34,114.79,99.74,90.08,154.86,100.51,92.8,115.31,100.23,90.54,155.35,100.13,91.43,114.83,99.85,90,154.86,100.62,91.89,115.35,100.33,90.45,155.35,"780","Trinidad and Tobago",11.3
"trinidad and tobago","2007","Trinidad and Tobago","TTO",NA,10.5263157894737,0.015821058862449,0.579888996142362,21.7892852987674,6163,112.79,0.138527894587316,2.56779485709631,8.08435385703043,105.24,NA,"Trinidad and Tobago",2007,103.9,128.89,111.74,104.15,98.63,55.25,104.9,130.13,112.77,105.15,99.6,55.68,103.99,130.18,111.76,104.24,98.73,55.25,104.98,131.44,112.79,105.24,99.7,55.68,"780","Trinidad and Tobago",10.7
"trinidad and tobago","2008","Trinidad and Tobago","TTO",NA,10.5263157894737,0.0162267324120362,0.486254630803237,7.64049139430591,6177,67.16,0.124930767532992,1.98460375359652,8.25505186906909,86.44,NA,"Trinidad and Tobago",2008,85.29,132.36,66.26,85.44,98.09,54.99,86.51,134.26,67.19,86.67,99.51,55.68,85.06,134.55,66.24,85.22,98.18,54.99,86.28,136.48,67.16,86.44,99.61,55.68,"780","Trinidad and Tobago",10.4
"trinidad and tobago","2009","Trinidad and Tobago","TTO",NA,10.5263157894737,0.0198184147284269,0.5712670510829,-32.3621366006187,5226,61.45,0.124308782126883,3.23940438407118,10.0557167290489,90.7,NA,"Trinidad and Tobago",2009,89.11,110.88,60.36,89.22,108.44,67.66,90.81,113.01,61.5,90.92,110.54,68.83,88.89,111.73,60.32,89,108.63,67.66,90.59,113.88,61.45,90.7,110.73,68.83,"780","Trinidad and Tobago",10.1
"trinidad and tobago","2010","Trinidad and Tobago","TTO",12174.5398400562,10.5263157894737,0.027096190232608,0.649439886233123,32.0901897228976,5461,60.21,0.125174090807874,2.52143149842347,11.1898967173404,96.26,NA,"Trinidad and Tobago",2010,93.93,114.25,58.86,94.13,117.51,53.97,96.19,117.01,60.26,96.4,120.37,55.18,93.79,114.4,58.81,93.99,117.95,53.97,96.05,117.16,60.21,96.26,120.82,55.18,"780","Trinidad and Tobago",9.6
"trinidad and tobago","2011","Trinidad and Tobago","TTO",NA,10.5263157894737,0.0268245233928615,0.424355133282141,0.306419738947199,6124,60.33,0.138718812184295,2.68243436071314,9.11606486283943,94.11,NA,"Trinidad and Tobago",2011,91.37,129.28,58.68,91.55,113.35,54.57,94.04,133.07,60.38,94.23,116.7,56.07,91.24,130.12,58.63,91.44,113.83,54.57,93.91,133.94,60.33,94.11,117.19,56.07,"780","Trinidad and Tobago",8.6
"trinidad and tobago","2012","Trinidad and Tobago","TTO",NA,10.5263157894737,0.0232358472223804,0.459637920780726,-12.6265712544754,5622,61.23,0.172150362613532,3.59426910874075,8.62552917790838,95.76,NA,"Trinidad and Tobago",2012,92.45,113.6,59.26,92.68,114.78,47.6,95.64,117.53,61.29,95.88,118.77,49.16,92.33,113.36,59.21,92.56,115.26,47.6,95.52,117.28,61.23,95.76,119.26,49.16,"780","Trinidad and Tobago",7.5
"trinidad and tobago","2013","Trinidad and Tobago","TTO",NA,10.5263157894737,0.00829990444565319,0.36708721906559,-1.95855111587892,6292,60.7,0.202384829233201,2.22039040958826,8.13393752545269,96.48,NA,"Trinidad and Tobago",2013,92.68,133.16,58.48,92.91,115.69,47.92,96.36,138.45,60.78,96.59,120.3,49.74,92.57,132.1,58.41,92.8,116.21,47.92,96.24,137.35,60.7,96.48,120.84,49.74,"780","Trinidad and Tobago",6.6
"trinidad and tobago","2014","Trinidad and Tobago","TTO",NA,10.5263157894737,0.031726533927427,0.557468975083826,-9.89999461066108,6203,60.65,0.232179692635363,2.7205826058949,9.52166194046911,96.47,NA,"Trinidad and Tobago",2014,92.24,131.81,58.16,92.46,115.17,50.28,96.34,137.68,60.72,96.57,120.32,52.43,92.15,130.72,58.08,92.36,115.69,50.28,96.24,136.54,60.65,96.47,120.85,52.43,"780","Trinidad and Tobago",6
"trinidad and tobago","2015","Trinidad and Tobago","TTO",NA,10.5263157894737,0.0224215494638245,0.585632374446298,25.1147855138823,5099,61.47,0.221263029036173,3.99713094212881,11.4133730676156,96.69,NA,"Trinidad and Tobago",2015,92.05,101.3,58.7,92.27,114.48,48.02,96.54,106.25,61.55,96.78,120.09,50.28,91.96,98.47,58.63,92.19,114.99,48.02,96.45,103.28,61.47,96.69,120.62,50.28,"780","Trinidad and Tobago",5.5
"trinidad and tobago","2016","Trinidad and Tobago","TTO",NA,10.5263157894737,NA,NA,-15.2736067125675,5044,60.22,0.220857702126984,NA,NA,96.14,NA,"Trinidad and Tobago",2016,91.22,99.12,57.31,91.44,114.04,48.32,96.01,104.34,60.3,96.24,120.05,50.77,91.12,96.2,57.24,91.35,114.54,48.32,95.91,101.26,60.22,96.14,120.58,50.77,"780","Trinidad and Tobago",4.9
"uruguay","2000","Uruguay","URY",7984.39936452937,85.4645183407611,9.36663640185687,2.61230970012586,-2.21213991612728,1849419,70.05,NA,46.6775692886066,11.487124306098,82.77,NA,"Uruguay",2000,83.93,81.75,70.1,82.73,89.67,125.68,83.79,81.6,69.98,82.59,89.51,125.45,84.15,81.64,70.18,82.91,89.11,125.7,84,81.5,70.05,82.77,88.96,125.48,"858","Uruguay",4.2
"uruguay","2001","Uruguay","URY",7712.09426603124,85.4873728716718,10.912852565077,3.24238289123527,-7.58485238418396,1718459,68.75,NA,44.5404884333294,11.4376420949164,69.99,NA,"Uruguay",2001,72.53,73.54,68.83,70.89,74.07,129.54,72.53,73.54,68.83,70.89,74.07,129.54,71.71,73.24,68.74,69.99,73.16,129.57,71.71,73.25,68.75,69.99,73.16,129.57,"858","Uruguay",4.1
"uruguay","2002","Uruguay","URY",7230.71550152283,85.264541195292,12.8091411037584,4.28710642574008,0.825535575777295,1606188,65.33,702.316666666667,49.1483045411432,14.4718138859662,73.94,NA,"Uruguay",2002,75.24,67.7,65.67,74.68,79.2,94.75,75.25,67.72,65.69,74.69,79.22,94.77,74.52,67.34,65.31,73.92,78.44,94.76,74.54,67.35,65.33,73.94,78.46,94.78,"858","Uruguay",4.1
"uruguay","2003","Uruguay","URY",6881.67558251249,85.2873957262027,10.8102480025363,4.79093726854091,8.660747375372,1826374,77.18,856.563059033989,52.9590910234929,12.6216202011159,78.02,NA,"Uruguay",2003,79.01,72.64,77.59,78.82,79.6,85.47,78.97,72.61,77.55,78.79,79.56,85.43,78.27,71.88,77.21,78.05,78.84,85.46,78.23,71.85,77.18,78.02,78.8,85.42,"858","Uruguay",4.2
"uruguay","2004","Uruguay","URY",7168.32651682545,84.7274597188893,8.44053648113409,4.02945281698015,9.59720251466042,2523742,97.08,1128.74468617154,54.7378917913307,8.60821530782988,91.96,NA,"Uruguay",2004,92.45,101.17,97.07,92.51,90.54,90.54,92.37,101.09,96.98,92.43,90.46,90.46,92,101.34,97.16,92.05,89.95,90.54,91.92,101.25,97.08,91.96,89.87,90.45,"858","Uruguay",4.3
"uruguay","2005","Uruguay","URY",7649.65997295016,84.7446006170723,7.51314348796238,3.09430678910251,3.07051732286361,2276745,97.73,747.370029412888,55.227353785398,8.09075888435544,101.7,NA,"Uruguay",2005,101.48,93.7,97.84,101.52,102.99,100.07,101.43,93.66,97.8,101.47,102.94,100.03,101.7,93.47,97.77,101.74,103.26,100.07,101.65,93.43,97.73,101.7,103.22,100.03,"858","Uruguay",4.3
"uruguay","2006","Uruguay","URY",7946.50123348038,83.961832933379,8.1086078540118,2.87927717622471,5.26127659649566,2648090,105.2,927.156192773237,55.7873264239019,8.07598345974757,106.34,NA,"Uruguay",2006,106.07,105.12,105.09,105.97,106.47,109.39,106.19,105.25,105.22,106.1,106.6,109.51,106.3,105.2,105.07,106.21,106.78,109.39,106.43,105.32,105.2,106.34,106.91,109.52,"858","Uruguay",4
"uruguay","2007","Uruguay","URY",8505.81044681793,83.1333561878643,9.20259206878334,2.70058007366443,-10.1949784137908,2677902,107.69,1611.25978090767,53.9619599087206,8.6599075979113,101.11,NA,"Uruguay",2007,101.58,102.97,107.86,101.36,98.98,109.36,101.97,103.37,108.28,101.75,99.35,109.77,100.97,102.05,107.28,100.73,99.05,109.37,101.36,102.44,107.69,101.11,99.43,109.79,"858","Uruguay",3.5
"uruguay","2008","Uruguay","URY",9031.41646607782,83.8418466460976,7.81066068124049,1.96157063765756,2.13248491055025,3604400,118.56,2206.71296296296,59.4573867427853,7.93503963069825,106.78,NA,"Uruguay",2008,106.88,133.82,118.65,106.91,101.99,105.79,107.64,134.78,119.5,107.67,102.72,106.54,106.02,133.34,117.72,106.03,102.12,105.78,106.78,134.29,118.56,106.78,102.85,106.54,"858","Uruguay",3
"uruguay","2009","Uruguay","URY",9483.52176186024,84.6417552279739,8.42755070335971,2.0875796522281,3.3413776366436,4247937,134.94,2290.74444444444,64.2325448015147,10.093888990241,108.86,NA,"Uruguay",2009,109.17,150.9,133.71,109.51,98.99,97.67,110.35,152.52,135.15,110.68,100.06,98.72,107.42,151.58,133.5,107.71,98.95,97.64,108.57,153.21,134.94,108.86,100.01,98.69,"858","Uruguay",2.7
"uruguay","2010","Uruguay","URY",10256.2774087538,82.4648611587247,8.6628830106534,2.48828768950547,-1.4561957372827,3343240,142.11,1496.85858585859,61.9260927052791,9.51012643989026,119.19,NA,"Uruguay",2010,116.93,121.94,140.7,117.85,107.07,84.99,118.6,123.68,142.71,119.53,108.59,86.2,116.58,120.96,140.11,117.52,107.21,84.96,118.24,122.68,142.11,119.19,108.74,86.16,"858","Uruguay",2.5
"uruguay","2011","Uruguay","URY",10943.9972539587,82.9962290023997,8.54225137262015,2.3345287054476,13.2210129949301,4437091,159.53,1547.475,62.3168972546083,10.8758015686343,120.52,NA,"Uruguay",2011,118.33,164.77,157.31,119.3,102.16,84.9,120.42,167.68,160.08,121.39,103.96,86.39,117.47,164.7,156.77,118.44,101.95,84.86,119.54,167.6,159.53,120.52,103.74,86.35,"858","Uruguay",2.5
"uruguay","2012","Uruguay","URY",11414.5151236427,81.304993715004,7.63511440191216,1.82904611743674,-0.783012118583812,3568746,160.82,1924.0187890625,66.0871581645482,9.36748920767205,121.9,NA,"Uruguay",2012,120.09,133.57,158.31,121.01,104.23,88.06,122.6,136.37,161.63,123.54,106.41,89.91,118.49,132.91,157.52,119.4,103.94,88.03,120.97,135.69,160.82,121.9,106.12,89.88,"858","Uruguay",2.5
"uruguay","2013","Uruguay","URY",11983.8837360254,82.6362701405554,8.07738865456786,2.10524433527921,1.98177133471418,4059396,178.6,2910.57109375,66.7406504281112,11.2763061305495,126.96,NA,"Uruguay",2013,124.03,145.65,174.77,125.08,102.98,87.72,127.05,149.19,179.02,128.12,105.49,89.86,122.9,145.37,174.35,123.94,102.51,87.69,125.89,148.91,178.6,126.96,105,89.82,"858","Uruguay",2.5
"uruguay","2014","Uruguay","URY",12278.1660973558,82.5597052301165,9.55909229858892,1.58313850170124,0.268081794641972,3561000,183.45,2286.34265625,65.2929243321091,11.0727145410278,127.02,NA,"Uruguay",2014,124.7,130.64,178.81,125.78,102.26,87.42,128.17,134.27,183.78,129.27,105.1,89.85,122.54,130.02,178.49,123.58,100.77,87.39,125.94,133.64,183.45,127.02,103.57,89.81,"858","Uruguay",2.5
"uruguay","2015","Uruguay","URY",12246.5225057719,82.5597052301165,12.7270492771337,1.77602099674517,-1.24971406143153,3734604,183.75,1316.8540234375,61.4875614154499,12.8385628979465,126.8,NA,"Uruguay",2015,124.09,133.26,178.46,125.15,101.52,87.16,127.98,137.45,184.07,129.08,104.71,89.89,121.9,132.72,178.15,122.94,100.04,87.12,125.73,136.89,183.75,126.8,103.18,89.86,"858","Uruguay",2.5
"uruguay","2016","Uruguay","URY",12378.8028428839,82.5597052301165,13.2174220124065,1.69652953212467,2.54374018039844,3599424,155.86,1731.63603515625,63.8342803533405,13.2930060129489,116.65,NA,"Uruguay",2016,114.32,129.26,151.41,115.11,98.93,86.88,118.34,133.81,156.74,119.15,102.4,89.93,111.94,128.64,150.57,112.69,97.41,86.85,115.88,133.16,155.86,116.65,100.83,89.9,"858","Uruguay",2.5
"venezuela","2000","Venezuela, RB","VEN",8076.00959846921,24.5280879768721,0.190359714043677,1.82442202476733,6.54808674175165,2948369,97.72,NA,1.49262887663297,11.6815163996422,96.5,NA,"Venezuela (Bolivarian Republic of)",2000,106.43,83.13,106.75,106.19,106.21,120.69,97.24,75.98,97.59,97.02,97,110.35,105.89,83.12,106.9,105.63,106.21,120.69,96.74,75.97,97.72,96.5,97,110.35,"862","Venezuela (Bolivarian Republic of)",16.4
